DateTime,Temperature,Irradiance,ElevationAngle,WindSpeed,Humidity,CloudCover,Precipitation,Maintanance_Panel,Energy
2019-09-27 17:00:00,21.6,0.0,-1.0,1.4,98.85,7,4.9,4,0.0
2019-09-27 18:00:00,21.4,0.0,-1.0,1.3,99.2,7,4.9,4,0.0
2019-09-27 19:00:00,21.3,0.0,-1.0,1.3,99.27,7,4.9,4,0.0
2019-09-27 20:00:00,21.2,0.0,-1.0,1.3,99.47,7,4.9,4,0.0
2019-09-27 21:00:00,21.2,0.0,-1.0,1.4,99.3,7,4.9,4,0.0
2019-09-27 22:00:00,21.1,0.0,-1.0,1.3,99.56,7,4.9,4,0.0
2019-09-27 23:00:00,21.0,0.0,-1.0,1.2,99.82,6,4.9,4,0.0
2019-09-28 00:00:00,21.0,0.0,-1.0,1.2,99.47,7,4.9,8,0.0
2019-09-28 01:00:00,21.5,0.0,-1.0,1.5,98.78,7,5.0,8,0.0
2019-09-28 02:00:00,22.7,0.039,75.31,2.5,95.3,7,5.0,8,1.305
2019-09-28 03:00:00,23.9,0.181,61.34,3.0,90.72,7,5.0,8,4.0241
2019-09-28 04:00:00,25.0,0.451,47.72,3.2,86.69,7,5.0,8,10.9354
2019-09-28 05:00:00,26.0,0.518,34.99,3.3,83.4,7,5.0,8,15.076699999999999
2019-09-28 06:00:00,26.8,0.62,24.58,3.3,81.12,7,5.1,8,18.3648
2019-09-28 07:00:00,27.2,0.723,20.49,3.4,80.13,7,5.1,8,20.7043
2019-09-28 08:00:00,27.3,0.612,25.9,3.6,79.79,7,5.1,8,17.0565
2019-09-28 09:00:00,27.1,0.578,36.84,3.8,79.98,7,5.1,8,16.9597
2019-09-28 10:00:00,26.6,0.346,49.77,3.8,81.3,7,5.1,8,9.376
2019-09-28 11:00:00,25.6,0.288,63.46,3.5,85.81,7,5.0,8,4.5121
2019-09-28 12:00:00,24.3,0.075,77.47,2.7,92.75,4,4.9,8,0.0
2019-09-28 13:00:00,23.1,0.0,-1.0,1.9,97.83,0,4.8,8,0.0
2019-09-28 14:00:00,22.6,0.0,-1.0,1.8,99.01,0,4.7,8,0.0
2019-09-28 15:00:00,22.3,0.0,-1.0,1.6,98.93,0,4.6,8,0.0
2019-09-28 16:00:00,22.0,0.0,-1.0,1.4,99.24,0,4.6,8,0.0
2019-09-28 17:00:00,21.7,0.0,-1.0,1.1,99.79,0,4.5,8,0.0
2019-09-28 18:00:00,21.4,0.0,-1.0,1.0,100.0,0,4.5,8,0.0
2019-09-28 19:00:00,21.2,0.0,-1.0,1.0,100.0,0,4.5,8,0.0
2019-09-28 20:00:00,21.0,0.0,-1.0,0.9,100.0,0,4.5,8,0.0
2019-09-28 21:00:00,20.8,0.0,-1.0,0.9,100.0,7,4.4,8,0.0
2019-09-28 22:00:00,20.6,0.0,-1.0,1.0,100.0,7,4.4,8,0.0
2019-09-28 23:00:00,20.5,0.0,-1.0,1.0,100.0,3,4.3,8,0.0
2019-09-29 00:00:00,20.3,0.0,-1.0,1.0,100.0,7,4.3,1,0.0
2019-09-29 01:00:00,20.9,0.0,-1.0,1.3,98.97,7,4.2,1,0.0
2019-09-29 02:00:00,22.3,0.192,75.37,2.4,94.44,0,4.2,1,1.9257
2019-09-29 03:00:00,23.7,0.43,61.41,2.9,89.37,0,4.3,1,11.4132
2019-09-29 04:00:00,25.0,0.542,47.83,3.2,84.88,7,4.4,1,16.3142
2019-09-29 05:00:00,26.0,0.689,35.16,3.4,81.79,7,4.5,1,21.4412
2019-09-29 06:00:00,26.6,0.919,24.86,3.6,80.29,1,4.6,1,30.509700000000002
2019-09-29 07:00:00,26.9,0.8,20.88,3.7,79.68,7,4.7,1,24.2624
2019-09-29 08:00:00,27.0,0.745,26.26,3.8,79.52,7,4.8,1,23.3078
2019-09-29 09:00:00,26.8,0.609,37.13,3.8,80.22,7,4.9,1,16.5256
2019-09-29 10:00:00,26.4,0.456,50.02,3.7,81.62,7,4.9,1,14.1476
2019-09-29 11:00:00,25.6,0.303,63.69,3.3,85.19,7,4.8,1,7.7689
2019-09-29 12:00:00,24.4,0.109,77.68,2.3,92.27,7,4.8,1,1.8950999999999998
2019-09-29 13:00:00,22.9,0.0,-1.0,1.3,98.47,0,4.7,1,0.0
2019-09-29 14:00:00,22.5,0.0,-1.0,1.2,99.27,7,4.7,1,0.0
2019-09-29 15:00:00,22.2,0.0,-1.0,1.1,99.74,7,4.6,1,0.0
2019-09-29 16:00:00,21.9,0.0,-1.0,0.9,100.0,7,4.6,1,0.0
2019-09-29 17:00:00,21.7,0.0,-1.0,0.9,100.0,7,4.6,1,0.0
2019-09-29 18:00:00,21.6,0.0,-1.0,0.9,100.0,7,4.5,1,0.0
2019-09-29 19:00:00,21.5,0.0,-1.0,0.9,100.0,7,4.5,1,0.0
2019-09-29 20:00:00,21.4,0.0,-1.0,0.8,100.0,7,4.5,1,0.0
2019-09-29 21:00:00,21.2,0.0,-1.0,0.8,100.0,7,4.5,1,0.0
2019-09-29 22:00:00,21.1,0.0,-1.0,0.8,100.0,7,4.5,1,0.0
2019-09-29 23:00:00,21.0,0.0,-1.0,0.8,100.0,7,4.5,1,0.0
2019-09-30 00:00:00,20.9,0.0,-1.0,0.8,100.0,7,4.5,1,0.0
2019-09-30 01:00:00,21.5,0.0,-1.0,1.1,99.65,7,4.5,1,0.0
2019-09-30 02:00:00,23.0,0.192,75.42,2.1,96.2,1,4.5,1,2.9040999999999997
2019-09-30 03:00:00,24.4,0.431,61.48,2.5,90.58,0,4.5,1,13.4006
2019-09-30 04:00:00,25.5,0.649,47.94,2.7,86.22,0,4.6,1,20.0745
2019-09-30 05:00:00,26.6,0.819,35.33,2.9,82.27,0,4.6,1,25.9729
2019-09-30 06:00:00,27.1,0.927,25.15,3.2,80.82,0,4.7,1,29.7183
2019-09-30 07:00:00,27.4,0.958,21.27,3.3,79.63,0,4.8,1,30.7661
2019-09-30 08:00:00,27.2,0.913,26.62,3.4,80.12,0,4.8,1,29.209699999999998
2019-09-30 09:00:00,27.0,0.793,37.42,3.5,80.25,0,4.8,1,25.0025
2019-09-30 10:00:00,26.6,0.612,50.26,3.5,81.43,0,4.8,1,17.6513
2019-09-30 11:00:00,25.8,0.185,63.91,3.2,85.14,2,4.8,1,2.5694
2019-09-30 12:00:00,24.5,0.153,77.89,2.4,92.49,1,4.7,1,0.46499999999999986
2019-09-30 13:00:00,23.1,0.0,-1.0,1.5,98.14,7,4.7,1,0.0
2019-09-30 14:00:00,22.7,0.0,-1.0,1.4,99.28,7,4.6,1,0.0
2019-09-30 15:00:00,22.3,0.0,-1.0,1.1,100.0,7,4.5,1,0.0
2019-09-30 16:00:00,22.0,0.0,-1.0,0.9,100.0,7,4.5,1,0.0
2019-09-30 17:00:00,21.8,0.0,-1.0,0.8,100.0,7,4.4,1,0.0
2019-09-30 18:00:00,21.6,0.0,-1.0,0.8,99.99,7,4.3,1,0.0
2019-09-30 19:00:00,21.4,0.0,-1.0,0.8,99.82,7,4.3,1,0.0
2019-09-30 20:00:00,21.1,0.0,-1.0,0.8,100.0,7,4.2,1,0.0
2019-09-30 21:00:00,20.9,0.0,-1.0,0.8,100.0,7,4.2,1,0.0
2019-09-30 22:00:00,20.7,0.0,-1.0,0.8,100.0,7,4.2,1,0.0
2019-09-30 23:00:00,20.6,0.0,-1.0,0.8,100.0,7,4.2,1,0.0
2019-10-01 00:00:00,20.5,0.0,-1.0,0.8,100.0,7,4.3,3,0.0
2019-10-01 01:00:00,21.1,0.0,-1.0,1.1,99.29,7,4.2,3,0.0
2019-10-01 02:00:00,22.7,0.132,75.48,2.1,94.28,3,4.2,3,0.0
2019-10-01 03:00:00,24.1,0.333,61.56,2.3,87.95,7,4.2,3,7.6745
2019-10-01 04:00:00,25.6,0.42,48.05,2.4,80.72,3,4.3,3,10.6252
2019-10-01 05:00:00,26.9,0.813,35.5,2.6,75.89,1,4.3,3,23.1414
2019-10-01 06:00:00,27.6,0.641,25.44,2.8,73.83,3,4.4,3,17.1182
2019-10-01 07:00:00,28.1,0.94,21.67,3.0,72.37,1,4.5,3,29.359099999999998
2019-10-01 08:00:00,28.1,0.894,26.98,3.2,72.55,0,4.6,3,27.7759
2019-10-01 09:00:00,27.7,0.782,37.72,3.3,73.83,0,4.6,3,22.9702
2019-10-01 10:00:00,26.9,0.414,50.51,3.3,76.38,3,4.7,3,12.3318
2019-10-01 11:00:00,26.0,0.378,64.13,2.9,81.08,1,4.6,3,10.1391
2019-10-01 12:00:00,24.7,0.144,78.09,2.2,89.37,0,4.6,3,2.0351
2019-10-01 13:00:00,23.1,0.0,-1.0,1.5,96.76,7,4.5,3,0.0
2019-10-01 14:00:00,22.6,0.0,-1.0,1.4,98.84,0,4.5,3,0.0
2019-10-01 15:00:00,22.3,0.0,-1.0,1.3,99.68,0,4.4,3,0.0
2019-10-01 16:00:00,22.0,0.0,-1.0,1.1,100.0,0,4.3,3,0.0
2019-10-01 17:00:00,21.8,0.0,-1.0,1.0,100.0,0,4.3,3,0.0
2019-10-01 18:00:00,21.5,0.0,-1.0,0.9,100.0,0,4.3,3,0.0
2019-10-01 19:00:00,21.3,0.0,-1.0,0.8,100.0,0,4.3,3,0.0
2019-10-01 20:00:00,21.1,0.0,-1.0,0.8,100.0,0,4.3,3,0.0
2019-10-01 21:00:00,20.9,0.0,-1.0,0.8,99.91,0,4.2,3,0.0
2019-10-01 22:00:00,20.7,0.0,-1.0,0.8,99.82,0,4.2,3,0.0
2019-10-01 23:00:00,20.6,0.0,-1.0,0.8,99.4,0,4.2,3,0.0
2019-10-02 00:00:00,20.6,0.0,-1.0,0.7,98.18,0,4.2,4,0.0
2019-10-02 01:00:00,21.1,0.0,-1.0,0.7,96.77,0,4.1,4,0.0
2019-10-02 02:00:00,22.6,0.184,75.53,0.9,90.46,0,4.0,4,3.4273999999999996
2019-10-02 03:00:00,24.2,0.421,61.64,1.0,80.85,0,4.0,4,10.6006
2019-10-02 04:00:00,26.1,0.64,48.17,1.0,71.51,0,3.9,4,17.0053
2019-10-02 05:00:00,27.5,0.81,35.69,1.1,66.82,0,3.9,4,24.6729
2019-10-02 06:00:00,28.4,0.921,25.73,1.4,65.02,0,3.9,4,26.3353
2019-10-02 07:00:00,28.8,0.952,22.06,1.9,65.09,0,3.9,4,29.330599999999997
2019-10-02 08:00:00,28.9,0.906,27.34,2.3,65.69,0,3.9,4,25.7547
2019-10-02 09:00:00,28.6,0.783,38.01,2.6,67.28,0,3.9,4,23.6167
2019-10-02 10:00:00,28.0,0.6,50.76,2.8,70.29,0,4.0,4,18.4529
2019-10-02 11:00:00,27.0,0.375,64.35,2.6,76.23,0,4.1,4,7.8421
2019-10-02 12:00:00,25.3,0.14,78.3,1.9,86.24,0,4.1,4,2.8316999999999997
2019-10-02 13:00:00,23.5,0.0,-1.0,1.5,94.44,0,4.1,4,0.0
2019-10-02 14:00:00,22.8,0.0,-1.0,1.4,97.5,0,4.2,4,0.0
2019-10-02 15:00:00,22.4,0.0,-1.0,1.3,99.78,0,4.2,4,0.0
2019-10-02 16:00:00,22.2,0.0,-1.0,1.1,100.0,0,4.2,4,0.0
2019-10-02 17:00:00,21.9,0.0,-1.0,0.9,100.0,0,4.2,4,0.0
2019-10-02 18:00:00,21.7,0.0,-1.0,0.8,100.0,0,4.2,4,0.0
2019-10-02 19:00:00,21.6,0.0,-1.0,0.7,100.0,0,4.1,4,0.0
2019-10-02 20:00:00,21.4,0.0,-1.0,0.7,100.0,0,4.1,4,0.0
2019-10-02 21:00:00,21.3,0.0,-1.0,0.7,100.0,0,4.1,4,0.0
2019-10-02 22:00:00,21.1,0.0,-1.0,0.8,100.0,0,4.1,4,0.0
2019-10-02 23:00:00,21.0,0.0,-1.0,0.7,100.0,0,4.1,4,0.0
2019-10-03 00:00:00,20.9,0.0,-1.0,0.7,100.0,0,4.1,5,0.0
2019-10-03 01:00:00,21.4,0.0,-1.0,0.8,98.97,0,4.1,5,0.0
2019-10-03 02:00:00,23.1,0.18,75.59,1.5,92.23,0,4.0,5,1.2084000000000001
2019-10-03 03:00:00,24.7,0.325,61.72,1.6,84.94,7,4.1,5,9.1291
2019-10-03 04:00:00,26.5,0.505,48.28,1.4,76.95,7,4.1,5,12.1522
2019-10-03 05:00:00,27.9,0.63,35.87,1.0,71.0,7,4.1,5,16.2614
2019-10-03 06:00:00,28.9,0.718,26.02,0.6,66.49,7,4.2,5,19.1202
2019-10-03 07:00:00,29.5,0.762,22.45,0.9,63.99,7,4.3,5,21.5277
2019-10-03 08:00:00,29.5,0.599,27.7,1.3,64.19,8,4.4,5,17.0679
2019-10-03 09:00:00,29.3,0.2,38.31,1.7,65.07,7,4.6,5,4.7073
2019-10-03 10:00:00,28.6,0.073,51.01,1.9,68.92,6,4.7,5,0.45610000000000017
2019-10-03 11:00:00,27.6,0.268,64.57,1.7,76.13,7,4.8,5,6.0577000000000005
2019-10-03 12:00:00,26.1,0.085,78.5,1.4,83.4,7,4.8,5,0.8925000000000001
2019-10-03 13:00:00,24.5,0.0,-1.0,1.1,93.3,6,4.8,5,0.0
2019-10-03 14:00:00,23.9,0.0,-1.0,1.4,94.95,7,4.8,5,0.0
2019-10-03 15:00:00,23.3,0.0,-1.0,1.3,97.59,7,4.8,5,0.0
2019-10-03 16:00:00,23.0,0.0,-1.0,1.1,98.82,7,4.7,5,0.0
2019-10-03 17:00:00,22.8,0.0,-1.0,0.9,99.22,7,4.6,5,0.0
2019-10-03 18:00:00,22.5,0.0,-1.0,0.7,99.6,7,4.6,5,0.0
2019-10-03 19:00:00,22.3,0.0,-1.0,0.6,99.39,7,4.5,5,0.0
2019-10-03 20:00:00,22.2,0.0,-1.0,0.5,98.49,8,4.5,5,0.0
2019-10-03 21:00:00,22.1,0.0,-1.0,0.5,97.77,7,4.5,5,0.0
2019-10-03 22:00:00,21.9,0.0,-1.0,0.5,97.81,1,4.5,5,0.0
2019-10-03 23:00:00,21.7,0.0,-1.0,0.5,97.99,0,4.5,5,0.0
2019-10-04 00:00:00,21.6,0.0,-1.0,0.5,97.77,0,4.5,7,0.0
2019-10-04 01:00:00,21.8,0.0,-1.0,0.5,97.72,0,4.6,7,0.0
2019-10-04 02:00:00,23.0,0.167,75.65,0.8,94.13,0,4.6,7,2.6412000000000004
2019-10-04 03:00:00,24.7,0.393,61.8,0.9,85.04,0,4.7,7,11.1741
2019-10-04 04:00:00,26.0,0.426,48.4,0.9,79.13,2,4.7,7,9.1968
2019-10-04 05:00:00,27.0,0.773,36.06,1.1,75.6,0,4.6,7,22.6421
2019-10-04 06:00:00,27.6,0.886,26.32,1.4,73.57,0,4.7,7,27.3096
2019-10-04 07:00:00,27.8,0.915,22.84,1.5,72.96,0,4.7,7,26.2411
2019-10-04 08:00:00,27.8,0.682,28.06,1.7,72.91,2,4.7,7,18.5417
2019-10-04 09:00:00,27.5,0.058,38.6,1.9,74.21,7,4.8,7,1.92
2019-10-04 10:00:00,26.9,0.036,51.26,1.9,78.56,6,4.8,7,1.195
2019-10-04 11:00:00,25.9,0.032,64.79,1.7,84.41,6,4.8,7,1.067
2019-10-04 12:00:00,24.8,0.012,78.7,1.4,90.82,6,4.8,7,0.4021
2019-10-04 13:00:00,23.7,0.0,-1.0,1.1,95.55,6,4.7,7,0.0
2019-10-04 14:00:00,23.2,0.0,-1.0,1.2,97.09,8,4.6,7,0.0
2019-10-04 15:00:00,22.8,0.0,-1.0,1.0,98.45,8,4.6,7,0.0
2019-10-04 16:00:00,22.6,0.0,-1.0,0.8,99.06,8,4.6,7,0.0
2019-10-04 17:00:00,22.4,0.0,-1.0,0.7,99.32,8,4.6,7,0.0
2019-10-04 18:00:00,22.2,0.0,-1.0,0.6,99.4,4,4.6,7,0.0
2019-10-04 19:00:00,22.0,0.0,-1.0,0.6,99.38,7,4.6,7,0.0
2019-10-04 20:00:00,22.0,0.0,-1.0,0.5,98.64,4,4.6,7,0.0
2019-10-04 21:00:00,21.9,0.0,-1.0,0.5,98.46,0,4.6,7,0.0
2019-10-04 22:00:00,21.7,0.0,-1.0,0.5,98.61,7,4.5,7,0.0
2019-10-04 23:00:00,21.5,0.0,-1.0,0.6,98.92,4,4.5,7,0.0
2019-10-05 00:00:00,21.3,0.0,-1.0,0.6,99.34,4,4.4,10,0.0
2019-10-05 01:00:00,21.5,0.0,-1.0,0.7,99.13,4,4.4,10,0.0
2019-10-05 02:00:00,22.5,0.013,75.72,1.6,96.42,4,4.4,10,0.4259
2019-10-05 03:00:00,23.6,0.266,61.89,1.8,92.52,3,4.4,10,3.6721000000000004
2019-10-05 04:00:00,25.0,0.606,48.53,1.7,86.42,0,4.4,10,17.6314
2019-10-05 05:00:00,26.0,0.774,36.25,1.3,81.62,0,4.4,10,21.9598
2019-10-05 06:00:00,26.8,0.895,26.62,0.9,77.51,0,4.4,10,26.7565
2019-10-05 07:00:00,27.3,0.924,23.23,0.7,74.54,0,4.4,10,25.6207
2019-10-05 08:00:00,27.6,0.876,28.42,0.6,72.6,0,4.5,10,23.044
2019-10-05 09:00:00,27.6,0.581,38.89,0.4,71.52,7,4.6,10,16.6014
2019-10-05 10:00:00,27.5,0.046,51.51,0.2,71.13,6,4.7,10,1.4736
2019-10-05 11:00:00,27.0,0.268,65.01,0.2,74.9,7,4.7,10,5.6045
2019-10-05 12:00:00,26.1,0.007,78.91,0.3,78.07,6,4.8,10,0.2257
2019-10-05 13:00:00,25.3,0.0,-1.0,0.4,82.58,6,4.8,10,0.0
2019-10-05 14:00:00,24.7,0.0,-1.0,0.5,83.25,7,4.8,10,0.0
2019-10-05 15:00:00,24.2,0.0,-1.0,0.6,85.21,7,4.8,10,0.0
2019-10-05 16:00:00,23.6,0.0,-1.0,0.7,88.01,7,4.7,10,0.0
2019-10-05 17:00:00,23.1,0.0,-1.0,0.7,90.12,6,4.7,10,0.0
2019-10-05 18:00:00,22.5,0.0,-1.0,0.7,92.63,7,4.7,10,0.0
2019-10-05 19:00:00,22.1,0.0,-1.0,0.7,94.03,3,4.7,10,0.0
2019-10-05 20:00:00,21.7,0.0,-1.0,0.8,95.27,0,4.7,10,0.0
2019-10-05 21:00:00,21.4,0.0,-1.0,0.8,95.94,7,4.6,10,0.0
2019-10-05 22:00:00,21.2,0.0,-1.0,0.8,96.11,7,4.6,10,0.0
2019-10-05 23:00:00,21.0,0.0,-1.0,0.8,96.47,7,4.7,10,0.0
2019-10-06 00:00:00,20.9,0.0,-1.0,0.8,96.4,7,4.7,2,0.0
2019-10-06 01:00:00,21.2,0.0,-1.0,0.8,96.68,8,4.7,2,0.0
2019-10-06 02:00:00,22.5,0.113,75.78,1.3,93.69,7,4.7,2,2.0313999999999997
2019-10-06 03:00:00,23.6,0.28,61.97,1.5,89.87,3,4.7,2,7.9399
2019-10-06 04:00:00,25.2,0.553,48.66,1.5,82.36,7,4.7,2,14.4896
2019-10-06 05:00:00,26.3,0.618,36.44,1.4,77.17,3,4.6,2,18.6721
2019-10-06 06:00:00,26.9,0.491,26.92,1.3,74.27,3,4.6,2,15.1722
2019-10-06 07:00:00,27.3,0.304,23.62,1.1,72.0,8,4.6,2,7.613300000000001
2019-10-06 08:00:00,27.5,0.141,28.78,0.8,70.21,8,4.7,2,0.9183000000000003
2019-10-06 09:00:00,27.4,0.608,39.19,0.5,69.62,7,4.7,2,17.2153
2019-10-06 10:00:00,27.1,0.434,51.76,0.5,70.2,7,4.8,2,13.1651
2019-10-06 11:00:00,26.5,0.272,65.23,0.6,75.24,7,4.9,2,6.5306999999999995
2019-10-06 12:00:00,25.4,0.08,79.11,0.7,81.22,7,5.0,2,0.0
2019-10-06 13:00:00,24.1,0.0,-1.0,0.6,90.42,7,5.1,2,0.0
2019-10-06 14:00:00,23.4,0.0,-1.0,0.7,93.38,7,5.1,2,0.0
2019-10-06 15:00:00,22.9,0.0,-1.0,0.7,95.21,7,5.1,2,0.0
2019-10-06 16:00:00,22.6,0.0,-1.0,0.6,96.1,7,5.1,2,0.0
2019-10-06 17:00:00,22.4,0.0,-1.0,0.6,96.32,7,5.1,2,0.0
2019-10-06 18:00:00,22.3,0.0,-1.0,0.5,95.96,1,5.1,2,0.0
2019-10-06 19:00:00,22.2,0.0,-1.0,0.5,95.72,7,5.1,2,0.0
2019-10-06 20:00:00,22.1,0.0,-1.0,0.4,95.52,7,5.1,2,0.0
2019-10-06 21:00:00,21.9,0.0,-1.0,0.4,95.82,7,5.0,2,0.0
2019-10-06 22:00:00,21.6,0.0,-1.0,0.5,96.57,7,5.0,2,0.0
2019-10-06 23:00:00,21.3,0.0,-1.0,0.6,97.26,3,5.0,2,0.0
2019-10-07 00:00:00,21.1,0.0,-1.0,0.6,97.55,0,5.0,2,0.0
2019-10-07 01:00:00,21.2,0.0,-1.0,0.7,98.6,0,5.0,2,0.0
2019-10-07 02:00:00,22.5,0.164,75.85,1.6,95.27,0,5.0,2,2.8507999999999996
2019-10-07 03:00:00,23.8,0.39,62.06,1.8,90.31,0,4.9,2,11.8321
2019-10-07 04:00:00,25.3,0.599,48.79,1.8,83.51,0,4.9,2,17.101
2019-10-07 05:00:00,26.4,0.762,36.64,1.6,78.63,0,4.9,2,21.7088
2019-10-07 06:00:00,27.1,0.871,27.22,1.3,75.2,0,5.0,2,27.4317
2019-10-07 07:00:00,27.7,0.899,24.01,0.9,72.27,1,5.0,2,28.3241
2019-10-07 08:00:00,27.9,0.694,29.14,0.9,70.88,7,5.0,2,19.1605
2019-10-07 09:00:00,27.9,0.557,39.48,1.1,70.9,7,5.1,2,15.3917
2019-10-07 10:00:00,27.5,0.467,52.0,1.4,74.11,7,5.2,2,14.288499999999999
2019-10-07 11:00:00,26.9,0.33,65.45,1.3,79.9,1,5.2,2,7.5419
2019-10-07 12:00:00,25.6,0.107,79.3,1.1,86.64,0,5.3,2,0.0
2019-10-07 13:00:00,24.4,0.0,-1.0,0.8,93.93,0,5.3,2,0.0
2019-10-07 14:00:00,23.8,0.0,-1.0,0.9,95.65,7,5.3,2,0.0
2019-10-07 15:00:00,23.4,0.0,-1.0,0.9,96.67,0,5.2,2,0.0
2019-10-07 16:00:00,23.0,0.0,-1.0,0.8,97.64,0,5.2,2,0.0
2019-10-07 17:00:00,22.7,0.0,-1.0,0.8,97.98,1,5.1,2,0.0
2019-10-07 18:00:00,22.4,0.0,-1.0,0.8,98.32,0,5.1,2,0.0
2019-10-07 19:00:00,22.2,0.0,-1.0,0.8,98.06,6,5.0,2,0.0
2019-10-07 20:00:00,21.8,0.0,-1.0,0.8,98.62,6,4.9,2,0.0
2019-10-07 21:00:00,21.6,0.0,-1.0,0.9,98.33,7,4.9,2,0.0
2019-10-07 22:00:00,21.3,0.0,-1.0,1.0,98.82,1,4.8,2,0.0
2019-10-07 23:00:00,21.1,0.0,-1.0,1.1,98.93,0,4.7,2,0.0
2019-10-08 00:00:00,20.9,0.0,-1.0,1.2,99.14,0,4.7,1,0.0
2019-10-08 01:00:00,21.2,0.0,-1.0,1.7,98.3,0,4.6,1,0.0
2019-10-08 02:00:00,22.6,0.162,75.91,2.6,94.68,0,4.5,1,2.8358
2019-10-08 03:00:00,24.5,0.292,62.15,3.0,88.1,3,4.5,1,5.429500000000001
2019-10-08 04:00:00,26.2,0.602,48.92,3.2,81.17,1,4.4,1,18.3362
2019-10-08 05:00:00,27.4,0.653,36.84,3.0,76.57,7,4.4,1,19.0177
2019-10-08 06:00:00,28.2,0.68,27.52,2.7,73.77,2,4.5,1,19.882
2019-10-08 07:00:00,28.8,0.744,24.39,2.2,71.27,7,4.6,1,21.0577
2019-10-08 08:00:00,29.1,0.844,29.5,1.7,69.11,0,4.7,1,25.5188
2019-10-08 09:00:00,29.1,0.717,39.77,1.5,67.92,0,4.8,1,20.0778
2019-10-08 10:00:00,28.8,0.403,52.25,1.4,68.74,2,4.8,1,9.1158
2019-10-08 11:00:00,28.3,0.018,65.66,1.1,73.24,6,4.9,1,0.632
2019-10-08 12:00:00,26.8,0.007,79.5,1.0,81.35,7,4.9,1,0.2475
2019-10-08 13:00:00,25.2,0.0,-1.0,0.8,89.01,6,5.0,1,0.0
2019-10-08 14:00:00,24.3,0.0,-1.0,1.0,91.22,6,5.0,1,0.0
2019-10-08 15:00:00,23.8,0.0,-1.0,1.1,92.37,7,5.0,1,0.0
2019-10-08 16:00:00,23.3,0.0,-1.0,1.2,94.05,8,5.0,1,0.0
2019-10-08 17:00:00,22.9,0.0,-1.0,1.5,95.26,6,5.1,1,0.0
2019-10-08 18:00:00,22.6,0.0,-1.0,1.8,96.06,6,5.1,1,0.0
2019-10-08 19:00:00,22.3,0.0,-1.0,2.2,97.14,6,5.1,1,0.0
2019-10-08 20:00:00,22.1,0.0,-1.0,2.4,97.71,7,5.1,1,0.0
2019-10-08 21:00:00,21.9,0.0,-1.0,2.3,98.16,7,5.1,1,0.0
2019-10-08 22:00:00,21.7,0.0,-1.0,2.2,98.48,8,5.0,1,0.0
2019-10-08 23:00:00,21.5,0.0,-1.0,2.2,98.55,8,4.8,1,0.0
2019-10-09 00:00:00,21.3,0.0,-1.0,2.3,98.52,8,4.7,3,0.0
2019-10-09 01:00:00,21.3,0.0,-1.0,2.5,98.01,8,4.5,3,0.0
2019-10-09 02:00:00,22.3,0.069,75.98,2.9,95.31,3,4.5,3,0.43869999999999987
2019-10-09 03:00:00,24.1,0.385,62.25,3.2,88.89,0,4.5,3,9.4973
2019-10-09 04:00:00,26.0,0.593,49.05,3.4,79.54,0,4.5,3,18.6113
2019-10-09 05:00:00,27.1,0.756,37.04,3.0,74.94,0,4.5,3,22.145
2019-10-09 06:00:00,27.9,0.649,27.83,2.4,72.06,2,4.6,3,20.3636
2019-10-09 07:00:00,28.5,0.872,24.78,1.8,69.67,0,4.6,3,27.9639
2019-10-09 08:00:00,28.8,0.827,29.85,1.2,67.33,1,4.7,3,25.379
2019-10-09 09:00:00,28.7,0.589,40.07,1.0,66.66,7,4.8,3,17.2224
2019-10-09 10:00:00,28.2,0.45,52.5,1.2,68.82,7,4.8,3,10.4859
2019-10-09 11:00:00,27.5,0.247,65.88,1.0,74.71,7,4.9,3,4.527699999999999
2019-10-09 12:00:00,26.2,0.069,79.7,0.9,82.63,6,4.9,3,0.0
2019-10-09 13:00:00,24.9,0.0,-1.0,0.7,89.97,9,4.9,3,0.0
2019-10-09 14:00:00,24.4,0.0,-1.0,0.7,90.68,9,4.9,3,0.0
2019-10-09 15:00:00,24.0,0.0,-1.0,0.7,91.17,6,4.9,3,0.0
2019-10-09 16:00:00,23.6,0.0,-1.0,0.7,92.38,8,4.9,3,0.0
2019-10-09 17:00:00,23.2,0.0,-1.0,0.7,93.81,7,4.9,3,0.0
2019-10-09 18:00:00,22.8,0.0,-1.0,0.8,95.11,8,4.9,3,0.0
2019-10-09 19:00:00,22.4,0.0,-1.0,0.9,96.37,8,4.9,3,0.0
2019-10-09 20:00:00,22.1,0.0,-1.0,1.1,97.22,3,4.8,3,0.0
2019-10-09 21:00:00,21.8,0.0,-1.0,1.2,97.79,0,4.8,3,0.0
2019-10-09 22:00:00,21.5,0.0,-1.0,1.2,98.6,0,4.7,3,0.0
2019-10-09 23:00:00,21.2,0.0,-1.0,1.3,99.21,0,4.6,3,0.0
2019-10-10 00:00:00,21.1,0.0,-1.0,1.5,98.77,1,4.6,3,0.0
2019-10-10 01:00:00,21.2,0.0,-1.0,2.0,98.39,3,4.6,3,0.0
2019-10-10 02:00:00,22.1,0.093,76.05,2.8,96.12,3,4.6,3,1.2898999999999998
2019-10-10 03:00:00,23.7,0.381,62.35,3.1,90.72,0,4.6,3,9.3811
2019-10-10 04:00:00,25.3,0.587,49.19,3.4,83.6,0,4.5,3,15.467300000000002
2019-10-10 05:00:00,26.5,0.75,37.25,3.1,77.85,0,4.5,3,23.0082
